MermaidNest_CardDescription,A nest made of seaweeds. Helps stay wet and fight land sickness.,Gniazdo zrobione z wodorostów. Pomaga pozostać mokrym i walczyć z chorobą lądową.
MermaidNest_CardInteractions[0].ActionName,Water,Podlej
MermaidNest_CardInteractions[1].ActionName,Water,Podlej
MermaidNest_CardInteractions[2].ActionName,Repair Nest,Napraw gniazdo
MermaidNest_DismantleActions[0].ActionName,Nap,Drzemaj
MermaidNest_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
MermaidNest_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
MermaidNest_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
MermaidNest_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
MermaidNest_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
MermaidNest_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
MermaidNest_DismantleActions[0].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie mogę spać w środku burzy!
MermaidNest_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
MermaidNest_DismantleActions[1].ActionName,Sleep,Śpij
MermaidNest_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
MermaidNest_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
MermaidNest_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
MermaidNest_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
MermaidNest_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
MermaidNest_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
MermaidNest_DismantleActions[1].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,Nie mogę spać w środku burzy!
MermaidNest_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
Shelter_CardName,Shelter,Schronienie
Shelter_CardDescription,More comfortable than sleeping on the ground. Provides some minor protection against the rain.\nShould make sure to keep it in good shape by adding new fronds.,"Wygodniejsze niż spanie na ziemi. Zapewnia niewielką ochronę przed deszczem.\nNależy dbać o jego dobry stan, dodając nowe liście."
Shelter_CardInteractions[0].ActionName,Repair Shelter,Napraw schronienie
Shelter_CardInteractions[1].ActionName,Combine,Połącz
Shelter_DismantleActions[0].ActionName,Nap,Drzemaj
Shelter_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
Shelter_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
Shelter_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
Shelter_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
Shelter_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
Shelter_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
Shelter_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
Shelter_DismantleActions[1].ActionName,Sleep,Śpij
Shelter_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
Shelter_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
Shelter_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
Shelter_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
Shelter_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
Shelter_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
Shelter_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
Shelter_DismantleActions[2].ActionName,Deconstruct,Rozbierz na części
ShelteredLeafBed_CardName,Sheltered Leaf Bed,Zadaszone łóżko z liści
ShelteredLeafBed_CardDescription,A sheltered leaf bed. Combines the advantages of a leaf bed and a shelter!\nShould make sure to keep it in good shape by adding new fronds and grass.,"Zadaszone łóżko z liści. Łączy zalety łóżka z liści i schronienia!\nNależy dbać o jego dobry stan, dodając nowe liście i trawę."
ShelteredLeafBed_CardInteractions[0].ActionName,Repair Bed,Napraw łóżko
ShelteredLeafBed_CardInteractions[1].ActionName,Repair Bed,Napraw łóżko
ShelteredLeafBed_DismantleActions[0].ActionName,Nap,Drzemaj
ShelteredLeafBed_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
ShelteredLeafBed_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
ShelteredLeafBed_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
ShelteredLeafBed_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
ShelteredLeafBed_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
ShelteredLeafBed_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
ShelteredLeafBed_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
ShelteredLeafBed_DismantleActions[1].ActionName,Sleep,Śpij
ShelteredLeafBed_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
ShelteredLeafBed_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
ShelteredLeafBed_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
ShelteredLeafBed_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
ShelteredLeafBed_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
ShelteredLeafBed_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
ShelteredLeafBed_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
ShelteredLeafBed_DismantleActions[2].ActionName,Deconstruct,Rozbierz na części
TentDeployed_CardName,Tent,Namiot
TentDeployed_CardDescription,"Provides me with a place to sleep, storage space and protection from the weather.","Zapewnia mi miejsce do spania, przestrzeń do przechowywania i ochronę przed pogodą."
TentDeployed_CardInteractions[0].ActionName,Scavenge for Plastic,Odzyskaj plastik
TentDeployed_DismantleActions[0].ActionName,Nap,Drzemaj
TentDeployed_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
TentDeployed_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
TentDeployed_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
TentDeployed_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
TentDeployed_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
TentDeployed_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
TentDeployed_DismantleActions[0].FadeMessage,Taking a nap...,Drzemka...
TentDeployed_DismantleActions[1].ActionName,Sleep,Śpij
TentDeployed_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,"Za bardzo chce mi się pić, żeby usnąć..."
TentDeployed_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,"Jest mi zbyt gorąco, żeby usnąć..."
TentDeployed_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,"Jest mi zbyt zimno, żeby usnąć..."
TentDeployed_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,Tracę za dużo krwi...
TentDeployed_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
TentDeployed_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,Nie czuję się zbyt dobrze...
TentDeployed_DismantleActions[1].FadeMessage,Sleeping...,Spanie...
TentDeployed_DismantleActions[2].ActionName,Dismantle,Spakuj
TentPacked_CardName,Packed Tent,Spakowany namiot
TentPacked_CardDescription,Can deploy it when I'm ready to set up camp.,"Można go rozstawić, gdy będzie pora na rozbicie obozu."
TentPacked_CardInteractions[0].ActionName,Scavenge for Plastic,Odzyskaj plastik
TentPacked_DismantleActions[0].ActionName,Set Up Tent,Rozstaw namiot
Cesspool_CardName,Cesspool,Dół z nieczystościami
Cesspool_CardDescription,I should use a shovel to clean it up.,"Potrzebuję łopaty, aby to oczyścić."
Cesspool_CardInteractions[0].ActionName,Clean Up,Oczyść
CropPlotAlmondTree_CardName,Almond Tree Crop Plot,Uprawa drzewa migdałowego
CropPlotAlmondTree_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotAlmondTree_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotAlmondTree_UsageDurability.CardStatName,Health,Zdrowie
CropPlotAlmondTree_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotAlmondTree_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotAlmondTree_Progress.CardStatName,Growth,Wzrost
CropPlotAlmondTree_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotAlmondTree_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotAlmondTree_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotAlmondTree_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotAlmondTree_CardInteractions[0].ActionName,Water,Podlej
CropPlotAlmondTree_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotAlmondTree_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotAlmondTree_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotAloeVera_CardName,Aloe Vera Crop Plot,Uprawa aloesu
CropPlotAloeVera_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotAloeVera_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotAloeVera_UsageDurability.CardStatName,Health,Zdrowie
CropPlotAloeVera_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotAloeVera_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotAloeVera_Progress.CardStatName,Growth,Wzrost
CropPlotAloeVera_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotAloeVera_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotAloeVera_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotAloeVera_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotAloeVera_CardInteractions[0].ActionName,Water,Podlej
CropPlotAloeVera_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotAloeVera_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotAloeVera_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotBananaTree_CardName,Banana Crop Plot,Uprawa bananowca
CropPlotBananaTree_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotBananaTree_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotBananaTree_UsageDurability.CardStatName,Health,Zdrowie
CropPlotBananaTree_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotBananaTree_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotBananaTree_Progress.CardStatName,Growth,Wzrost
CropPlotBananaTree_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotBananaTree_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotBananaTree_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotBananaTree_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotBananaTree_CardInteractions[0].ActionName,Water,Podlej
CropPlotBananaTree_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotBananaTree_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotBananaTree_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotChilies_CardName,Chili Crop Plot,Uprawa papryki chili
CropPlotChilies_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotChilies_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotChilies_UsageDurability.CardStatName,Health,Zdrowie
CropPlotChilies_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotChilies_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotChilies_Progress.CardStatName,Growth,Wzrost
CropPlotChilies_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotChilies_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotChilies_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotChilies_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotChilies_CardInteractions[0].ActionName,Water,Podlej
CropPlotChilies_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotChilies_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotChilies_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotChinaRose_CardName,China Rose Crop Plot,Uprawa róży chińskiej
CropPlotChinaRose_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotChinaRose_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotChinaRose_UsageDurability.CardStatName,Health,Zdrowie
CropPlotChinaRose_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotChinaRose_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotChinaRose_Progress.CardStatName,Growth,Wzrost
CropPlotChinaRose_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotChinaRose_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotChinaRose_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotChinaRose_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotChinaRose_CardInteractions[0].ActionName,Water,Podlej
CropPlotChinaRose_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotChinaRose_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotChinaRose_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotCinchonaTree_CardName,Cinchona Crop Plot,Uprawa chinowca
CropPlotCinchonaTree_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotCinchonaTree_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotCinchonaTree_UsageDurability.CardStatName,Health,Zdrowie
CropPlotCinchonaTree_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotCinchonaTree_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotCinchonaTree_Progress.CardStatName,Growth,Wzrost
CropPlotCinchonaTree_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotCinchonaTree_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotCinchonaTree_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotCinchonaTree_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotCinchonaTree_CardInteractions[0].ActionName,Water,Podlej
CropPlotCinchonaTree_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotCinchonaTree_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotCinchonaTree_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotCoffee_CardName,Coffee Crop Plot,Uprawa kawowca
CropPlotCoffee_CardDescription,I should keep it hydrated and wait for it to grow.,"Aby rośliny dobrze wyrosły, potrzebują regularnego nawadniania i czasu."
CropPlotCoffee_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotCoffee_UsageDurability.CardStatName,Health,Zdrowie
CropPlotCoffee_UsageDurability.OnZero.ActionName,Crop has Died!,Uprawa obumarła!
CropPlotCoffee_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotCoffee_Progress.CardStatName,Growth,Wzrost
CropPlotCoffee_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotCoffee_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotCoffee_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotCoffee_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotCoffee_CardInteractions[0].ActionName,Water,Podlej
CropPlotCoffee_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotCoffee_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotCoffee_DismantleActions[0].ActionName,Destroy,Zniszcz
CropPlotDry_CardName,Dry Crop Plot,Wysuszona działka uprawna
CropPlotDry_CardDescription,I should hydrate it before planting anything here.,Powinno się ją nawodnić przed posadzeniem czegokolwiek.
CropPlotDry_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotDry_UsageDurability.CardStatName,Health,Zdrowie
CropPlotDry_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotDry_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
CropPlotDry_SpecialDurability2.CardStatName,Pesticide - Fungi,Pestycyd - Grzyby
CropPlotDry_SpecialDurability3.CardStatName,Mite Infestation,Porażenie roztoczami
CropPlotDry_SpecialDurability4.CardStatName,Fungal Infection,Porażenie grzybicze
CropPlotDry_CardInteractions[0].ActionName,Water,Podlej
CropPlotDry_CardInteractions[1].ActionName,Fertilize,Dodaj nawozu
CropPlotDry_CardInteractions[2].ActionName,Fertilize,Dodaj nawozu
CropPlotDry_OnStatsChangeActions[0].ActionName,Rain Water,Deszczówka
CropPlotEmpty_CardName,Empty Crop Plot,Pusta działka uprawna
CropPlotEmpty_CardDescription,I should plant something here.,Można tutaj coś posadzić.
CropPlotEmpty_SpoilageTime.CardStatName,Fertilizer,Nawóz
CropPlotEmpty_UsageDurability.CardStatName,Health,Zdrowie
CropPlotEmpty_FuelCapacity.CardStatName,Hydration,Nawodnienie
CropPlotEmpty_SpecialDurability1.CardStatName,Pesticide - Mites,Pestycyd - Roztocza
